Period,Data_value,Series_title_2
2014.05,119406791.0,Total
2014.06,110801110.0,Total
2014.07,116680580.0,Total
2014.08,117362800.0,Total
2014.09,113766032.0,Total
2014.1,122524090.0,Total
2014.11,121274495.0,Total
2014.12,134467057.0,Total
2015.01,120703852.0,Total
2015.02,112847899.0,Total
2015.03,125038430.0,Total
2015.04,118609584.0,Total
2015.05,124681237.0,Total
2015.06,117497157.0,Total
2015.07,124248480.0,Total
2015.08,122656891.0,Total
2015.09,121673196.0,Total
2015.1,129991022.0,Total
2015.11,128090771.0,Total
2015.12,144050296.0,Total
2016.01,126640809.0,Total
2016.02,122672928.0,Total
2016.03,133178296.0,Total
2016.04,130554811.0,Total
2016.05,130374296.0,Total
2016.06,127554812.0,Total
2016.07,133808348.0,Total
2016.08,130402973.0,Total
2016.09,130498708.0,Total
2016.1,137493926.0,Total
2016.11,138095925.0,Total
2016.12,153404829.0,Total
2017.01,136871399.0,Total
2017.02,131377225.0,Total
2017.03,147022470.0,Total
2017.04,137450352.0,Total
2017.05,143274789.0,Total
2017.06,138566929.0,Total
2017.07,141253164.0,Total
2017.08,143428931.0,Total
2017.09,141707780.0,Total
2017.1,147706435.0,Total
2017.11,152848437.0,Total
2017.12,166100438.0,Total
2018.01,146418139.0,Total
2018.02,138975674.0,Total
2018.03,156534547.0,Total
2018.04,144068780.0,Total
2018.05,151256262.0,Total
2018.06,145157736.0,Total
2018.07,148649944.0,Total
2018.08,152038287.0,Total
2018.09,148190425.0,Total
2018.1,156108228.0,Total
2018.11,157872601.0,Total
2018.12,170348910.0,Total
2019.01,153753072.0,Total
2019.02,145957445.0,Total
2019.03,162048541.0,Total
2019.04,150508964.0,Total
2019.05,157722416.0,Total
2019.06,148328423.0,Total
2019.07,154052412.0,Total
2019.08,156675086.0,Total
2019.09,150995760.0,Total
2019.1,162153799.0,Total
2019.11,164446885.0,Total
2019.12,174216553.0,Total
2020.01,158459197.0,Total
2020.02,159009955.0,Total
2020.03,137871764.0,Total
2020.04,49980426.0,Total
2020.05,116117390.0,Total
2020.06,144329862.0,Total
2020.07,160178071.0,Total
2020.08,144145365.0,Total
2020.09,150506776.0,Total
2020.1,165423391.0,Total
2020.11,161548884.0,Total
2020.12,177603283.0,Total
2021.01,158046241.0,Total
2021.02,145529521.0,Total
2021.03,159283129.0,Total
2021.04,157880678.0,Total
2021.05,164038564.0,Total
2021.06,158496140.0,Total
2021.07,168165758.0,Total
2021.08,116113091.0,Total
2021.09,112760729.0,Total
2021.1,139712719.0,Total
2021.11,147852977.0,Total
2021.12,169474752.0,Total
2022.01,152644411.0,Total
2022.02,133809777.0,Total
2022.03,144334537.0,Total
2022.04,146993160.0,Total
2022.05,153116698.0,Total
2022.06,149016523.0,Total
2022.07,154047920.0,Total
2022.08,156302100.0,Total
2022.09,158056034.0,Total
2022.1,165387245.0,Total
2022.11,166080333.0,Total
2022.12,180139072.0,Total
2000.01,,Credit
2000.02,,Credit
2000.03,,Credit
2000.04,,Credit
2000.05,,Credit
2000.06,,Credit
2000.07,,Credit
2000.08,,Credit
2000.09,,Credit
2000.1,,Credit
2000.11,,Credit
2000.12,,Credit
2001.01,,Credit
2001.02,,Credit
2001.03,,Credit
2001.04,,Credit
2001.05,,Credit
2001.06,,Credit
2001.07,,Credit
2001.08,,Credit
2001.09,,Credit
2001.1,,Credit
2001.11,,Credit
2001.12,,Credit
2002.01,,Credit
2002.02,,Credit
2002.03,,Credit
2002.04,,Credit
2002.05,,Credit
2002.06,,Credit
2002.07,,Credit
2002.08,,Credit
2002.09,,Credit
2002.1,12942780.0,Credit
2002.11,13742375.0,Credit
2002.12,17109398.0,Credit
2003.01,13831406.0,Credit
2003.02,12944036.0,Credit
2003.03,13860031.0,Credit
2003.04,13219232.0,Credit
2003.05,13209831.0,Credit
2003.06,12357122.0,Credit
2003.07,13487976.0,Credit
2003.08,13491312.0,Credit
2003.09,13408369.0,Credit
2003.1,14439943.0,Credit
2003.11,15430654.0,Credit
2003.12,19330605.0,Credit
2004.01,15823903.0,Credit
2004.02,14995620.0,Credit
2004.03,15970073.0,Credit
2004.04,15347784.0,Credit
2004.05,15098308.0,Credit
2004.06,14406601.0,Credit
2004.07,15638253.0,Credit
2004.08,15249711.0,Credit
2004.09,15386406.0,Credit
2004.1,16224037.0,Credit
2004.11,17252987.0,Credit
2004.12,20757082.0,Credit
2005.01,17005757.0,Credit
2005.02,16146986.0,Credit
2005.03,17276621.0,Credit
2005.04,16548919.0,Credit
2005.05,16193717.0,Credit
2005.06,15685785.0,Credit
2005.07,16745457.0,Credit
2005.08,16570645.0,Credit
2005.09,16591871.0,Credit
2005.1,17612660.0,Credit
2005.11,18458065.0,Credit
2005.12,22134805.0,Credit
2006.01,18274521.0,Credit
2006.02,17345060.0,Credit
2006.03,18806699.0,Credit
2006.04,17517668.0,Credit
2006.05,17669549.0,Credit
2006.06,16997504.0,Credit
2006.07,17829244.0,Credit
2006.08,17711578.0,Credit
2006.09,17820275.0,Credit
2006.1,18805575.0,Credit
2006.11,19624708.0,Credit
2006.12,23671499.0,Credit
2007.01,19545850.0,Credit
2007.02,18557377.0,Credit
2007.03,20162509.0,Credit
2007.04,18587246.0,Credit
2007.05,18748426.0,Credit
2007.06,18141396.0,Credit
2007.07,18798164.0,Credit
2007.08,18966609.0,Credit
2007.09,18793722.0,Credit
2007.1,19862271.0,Credit
2007.11,21251436.0,Credit
2007.12,24922367.0,Credit
2008.01,20834418.0,Credit
2008.02,20290604.0,Credit
2008.03,20854877.0,Credit
2008.04,19679892.0,Credit
2008.05,20042098.0,Credit
2008.06,18499502.0,Credit
2008.07,19533237.0,Credit
2008.08,19636111.0,Credit
2008.09,19609346.0,Credit
2008.1,20784626.0,Credit
2008.11,21035482.0,Credit
2008.12,24895334.0,Credit
2009.01,20774136.0,Credit
2009.02,19454665.0,Credit
2009.03,21071936.0,Credit
2009.04,19837729.0,Credit
2009.05,20146649.0,Credit
2009.06,18858982.0,Credit
2009.07,20141973.0,Credit
2009.08,19986336.0,Credit
2009.09,20010989.0,Credit
2009.1,21143820.0,Credit
2009.11,21711165.0,Credit
2009.12,25955332.0,Credit
2010.01,21488765.0,Credit
2010.02,20106337.0,Credit
2010.03,22027224.0,Credit
2010.04,20309391.0,Credit
2010.05,20429149.0,Credit
2010.06,19417528.0,Credit
2010.07,20632337.0,Credit
2010.08,20160510.0,Credit
2010.09,20225247.0,Credit
2010.1,21530230.0,Credit
2010.11,22537248.0,Credit
2010.12,26732727.0,Credit
2011.01,22110790.0,Credit
2011.02,20696721.0,Credit
2011.03,22181010.0,Credit
2011.04,21174530.0,Credit
2011.05,20968434.0,Credit
2011.06,20103215.0,Credit
2011.07,21432251.0,Credit
2011.08,21150558.0,Credit
2011.09,21562649.0,Credit
2011.1,23173979.0,Credit
2011.11,23707881.0,Credit
2011.12,28049355.0,Credit
2012.01,23342708.0,Credit
2012.02,22472769.0,Credit
2012.03,23937283.0,Credit
2012.04,22181559.0,Credit
2012.05,22745705.0,Credit
2012.06,21749293.0,Credit
2012.07,22502434.0,Credit
2012.08,23047543.0,Credit
2012.09,22807795.0,Credit
2012.1,24376246.0,Credit
2012.11,25343856.0,Credit
2012.12,29592596.0,Credit
2013.01,25378048.0,Credit
2013.02,23545253.0,Credit
2013.03,25731091.0,Credit
2013.04,24669656.0,Credit
2013.05,25223399.0,Credit
2013.06,23918677.0,Credit
2013.07,25454944.0,Credit
2013.08,25690110.0,Credit
2013.09,24997508.0,Credit
2013.1,27354121.0,Credit
2013.11,28751075.0,Credit
2013.12,33338557.0,Credit
2014.01,28506199.0,Credit
2014.02,26667097.0,Credit
2014.03,28932631.0,Credit
2014.04,27173538.0,Credit
2014.05,28218440.0,Credit
2014.06,26339572.0,Credit
2014.07,28166140.0,Credit
2014.08,28544120.0,Credit
2014.09,28144266.0,Credit
2014.1,30891559.0,Credit
2014.11,31924545.0,Credit
2014.12,37287685.0,Credit
2015.01,32434072.0,Credit
2015.02,30500763.0,Credit
2015.03,33627039.0,Credit
2015.04,31425030.0,Credit
2015.05,32733891.0,Credit
2015.06,31121096.0,Credit
2015.07,33128870.0,Credit
2015.08,33140386.0,Credit
2015.09,33654291.0,Credit
2015.1,36707995.0,Credit
2015.11,37838615.0,Credit
2015.12,44090056.0,Credit
2016.01,38717785.0,Credit
